ID,Segment ID,Roadway Name,From,To,Direction,Date,12:00-1:00 AM,1:00-2:00AM,2:00-3:00AM,3:00-4:00AM,4:00-5:00AM,5:00-6:00AM,6:00-7:00AM,7:00-8:00AM,8:00-9:00AM,9:00-10:00AM,10:00-11:00AM,11:00-12:00PM,12:00-1:00PM,1:00-2:00PM,2:00-3:00PM,3:00-4:00PM,4:00-5:00PM,5:00-6:00PM,6:00-7:00PM,7:00-8:00PM,8:00-9:00PM,9:00-10:00PM,10:00-11:00PM,11:00-12:00AM
14,19202,86th ST ,W 11th ST,W 12th ST,NB,10/14/2012,2.0827853703,1.9138138524,1.7923916895,1.6532125138,1.6020599913,1.4471580313,1.5797835966,1.69019608,1.9444826722,2.1931245984,2.318063335,2.3364597338,2.4014005408,2.4166405073,2.4712917111,2.4048337166,2.3710678623,2.4014005408,2.367355921,2.3324384599,2.2329961104,2.1846914308,2.1335389084,2.0043213738
14,19202,86th ST ,W 11th ST,W 12th ST,NB,10/15/2012,1.8260748027,1.6232492904,1.591064607,1.2041199827,1.2304489214,1.4471580313,1.9912260757,2.3031960574,2.525044807,2.3636119799,2.2504200023,2.3324384599,2.348304863,2.4393326938,2.4578818967,2.4983105538,2.50242712,2.5587085705,2.5037906831,2.357934847,2.2329961104,2.1172712957,2.0755469614,1.9242792861
14,19202,86th ST ,W 11th ST,W 12th ST,NB,10/16/2012,1.785329835,1.6020599913,1.3979400087,1.079181246,1.414973348,1.5185139399,1.9190780924,2.3053513694,2.4487063199,2.3636119799,2.3138672204,2.3404441148,2.3944516808,2.3926969533,2.4683473304,2.4712917111,2.5065050324,2.5415792439,2.463892989,2.4424797691,2.3654879849,2.2405492483,1.9637878273,1.9344984512
14,19202,86th ST ,W 11th ST,W 12th ST,NB,10/17/2012,1.6434526765,1.6812412374,1.4471580313,1.1461280357,1.361727836,1.8195439355,1.9956351946,2.3117538611,2.5145477527,2.511883361,2.4031205212,2.4132997641,2.411619706,2.4031205212,2.4756711883,2.4983105538,2.4814426285,2.5728716022,2.5526682161,2.374748346,2.278753601,2.2013971243,2.0530784435,1.8573324964
14,19202,86th ST ,W 11th ST,W 12th ST,NB,10/18/2012,1.7403626895,1.4771212547,1.4313637642,1.3979400087,1.414973348,1.7323937598,1.9590413923,2.3521825181,2.5809249757,2.5010592622,2.4440447959,2.383815366,2.3521825181,2.428134794,2.4653828514,2.5390760988,2.5105450102,2.5415792439,2.5634810854,2.4712917111,2.3636119799,2.2695129442,2.1003705451,2.0043213738
14,19202,86th ST ,W 11th ST,W 12th ST,NB,10/19/2012,1.9242792861,1.6989700043,1.6127838567,1.5682017241,1.5563025008,1.6232492904,1.7075701761,1.982271233,2.1492191127,2.3598354823,2.3636119799,2.4517864355,2.4814426285,2.4814426285,2.4996870826,2.5158738437,2.4785664956,2.4814426285,2.4785664956,2.4487063199,2.3304137733,2.1875207208,2.0827853703,2.0453229788
14,19202,86th ST ,W 11th ST,W 12th ST,NB,10/20/2012,1.7781512504,1.7781512504,1.4313637642,1.5185139399,1.4623979979,1.5797835966,1.5682017241,1.7634279936,2.0043213738,2.1760912591,2.3364597338,2.3909351071,2.4471580313,2.4393326938,2.4502491083,2.4502491083,2.4983105538,2.428134794,2.3710678623,2.3159703455,2.2227164711,2.1172712957,2,1.8573324964
14,19202,86th ST ,W 11th ST,W 12th ST,NB,10/21/2012,1.5682017241,1.5051499783,1.4313637642,1.3010299957,1.3802112417,1.6720978579,2.0170333393,2.3283796034,2.5092025223,2.4031205212,2.4099331233,2.4424797691,2.428134794,2.4329692909,2.4653828514,2.4742162641,2.4857214265,2.4996870826,2.463892989,2.4216039269,2.2455126678,2.1931245984,2.0253058653,1.9344984512
14,19202,86th ST ,W 11th ST,W 12th ST,SB,10/12/2012,1.9294189257,1.8260748027,1.6532125138,1.5051499783,1.6232492904,1.6812412374,2.0293837777,2.2430380487,2.4471580313,2.3541084391,2.3074960379,2.4082399653,2.383815366,2.4424797691,2.4842998393,2.5105450102,2.4377505628,2.4969296481,2.5171958979,2.42975228,2.428134794,2.374748346,2.2304489214,2.1673173347
14,19202,86th ST ,W 11th ST,W 12th ST,SB,10/13/2012,2.0492180227,1.9190780924,1.7708520116,1.806179974,1.591064607,1.3424226808,1.7781512504,1.8750612634,2.1846914308,2.2741578493,2.2944662262,2.4166405073,2.4578818967,2.4683473304,2.4814426285,2.4996870826,2.4969296481,2.4712917111,2.4857214265,2.434568904,2.3979400087,2.3304137733,2.2671717284,2.123851641
14,19202,86th ST ,W 11th ST,W 12th ST,SB,10/14/2012,2.0899051114,2.0374264979,1.8920946027,1.7634279936,1.7708520116,1.278753601,1.5682017241,1.7160033436,1.9542425094,2.1172712957,2.2764618042,2.2695129442,2.4232458739,2.4814426285,2.434568904,2.4456042033,2.4409090821,2.4377505628,2.45484486,2.4183012913,2.3598354823,2.2304489214,2.1818435879,2.0170333393
14,19202,86th ST ,W 11th ST,W 12th ST,SB,10/15/2012,1.9444826722,1.6720978579,1.591064607,1.5563025008,1.5051499783,1.6434526765,2.0681858617,2.3010299957,2.4502491083,2.3961993471,2.2329961104,2.372912003,2.4065401804,2.4065401804,2.469822016,2.4969296481,2.42975228,2.469822016,2.4065401804,2.411619706,2.2552725051,2.1492191127,2.0899051114,1.8976270913
14,19202,86th ST ,W 11th ST,W 12th ST,SB,10/16/2012,1.8129133566,1.6020599913,1.5440680444,1.3424226808,1.4771212547,1.6720978579,2.0644579892,2.3053513694,2.4712917111,2.3222192947,2.2552725051,2.3783979009,2.372912003,2.411619706,2.4440447959,2.4668676204,2.42975228,2.5198279938,2.4727564493,2.4517864355,2.357934847,2.2174839442,2.1139433523,1.9637878273
14,19202,86th ST ,W 11th ST,W 12th ST,SB,10/17/2012,1.7923916895,1.5797835966,1.5440680444,1.2552725051,1.361727836,1.5797835966,2.0453229788,2.2718416065,2.434568904,2.3891660844,2.2718416065,2.3283796034,2.4031205212,2.3802112417,2.4653828514,2.4502491083,2.4248816366,2.5037906831,2.4393326938,2.4563660331,2.348304863,2.2174839442,2.1139433523,2
14,19202,86th ST ,W 11th ST,W 12th ST,SB,10/18/2012,1.7923916895,1.6532125138,1.4623979979,1.3424226808,1.4471580313,1.591064607,2.0043213738,2.2810333672,2.367355921,2.3802112417,2.2988530764,2.3710678623,2.434568904,2.4132997641,2.4578818967,2.5051499783,2.4487063199,2.5105450102,2.4913616938,2.4166405073,2.3692158574,2.278753601,2.1643528558,1.9731278536
14,19202,86th ST ,W 11th ST,W 12th ST,SB,10/19/2012,1.8633228601,1.6720978579,1.5797835966,1.5051499783,1.5682017241,1.6232492904,2.0453229788,2.278753601,2.3979400087,2.3424226808,2.2479732664,2.3404441148,2.42975228,2.3926969533,2.4265112614,2.45484486,2.4983105538,2.5211380837,2.525044807,2.4668676204,2.42975228,2.3031960574,2.214843848,2.1673173347
14,19202,86th ST ,W 11th ST,W 12th ST,SB,10/20/2012,2.0644579892,1.8750612634,1.7781512504,1.7558748557,1.6627578317,1.4771212547,1.6989700043,1.8976270913,2.1172712957,2.2922560714,2.2922560714,2.3979400087,2.4771212547,2.5538830266,2.5415792439,2.4955443375,2.4857214265,2.4871383755,2.4712917111,2.4578818967,2.4199557485,2.348304863,2.2174839442,2.1205739312
14,19202,86th ST ,W 11th ST,W 12th ST,SB,10/21/2012,1.9867717343,2.0681858617,1.7993405495,1.8195439355,1.7781512504,1.5563025008,1.5563025008,1.8260748027,1.9590413923,2.1903316982,2.2695129442,2.3117538611,2.492760389,2.428134794,2.4623979979,2.4955443375,2.494154594,2.45331834,2.4440447959,2.2944662262,2.3598354823,2.2121876044,2.1172712957,1.9912260757
15,19244,KINGS HWY,W 11th ST,W 12th ST,EB,10/12/2012,1.8750612634,1.6532125138,1.3010299957,1.4913616938,1.4623979979,1.5682017241,1.8260748027,2.2624510897,2.4099331233,2.3364597338,2.2944662262,2.348304863,2.3783979009,2.4248816366,2.4424797691,2.411619706,2.4099331233,2.4471580313,2.357934847,2.3944516808,2.2355284469,2.2329961104,2.1702617154,2.0530784435
15,19244,KINGS HWY,W 11th ST,W 12th ST,EB,10/13/2012,1.9542425094,1.785329835,1.7242758696,1.6127838567,1.531478917,1.5563025008,1.5797835966,1.8692317197,2.0934216852,2.1461280357,2.2718416065,2.3242824553,2.3424226808,2.3560258572,2.3692158574,2.3283796034,2.3304137733,2.3242824553,2.3384564936,2.3010299957,2.2764618042,2.2121876044,2.1553360375,2.1003705451
15,19244,KINGS HWY,W 11th ST,W 12th ST,EB,10/14/2012,1.982271233,1.9777236053,1.8325089127,1.7558748557,1.6127838567,1.5185139399,1.6989700043,1.6232492904,1.9777236053,2.1003705451,2.0644579892,2.2833012287,2.3384564936,2.383815366,2.3010299957,2.2900346114,2.3096301674,2.3053513694,2.3159703455,2.278753601,2.2944662262,2.1789769473,2.1492191127,1.9590413923
15,19244,KINGS HWY,W 11th ST,W 12th ST,EB,10/15/2012,1.9190780924,1.5797835966,1.5682017241,1.361727836,1.1461280357,1.4313637642,1.7708520116,2.2810333672,2.4969296481,2.3502480183,2.3096301674,2.264817823,2.2227164711,2.2576785749,2.3242824553,2.4232458739,2.383815366,2.4199557485,2.3856062736,2.2833012287,2.3053513694,2.1760912591,2.0530784435,1.9294189257
15,19244,KINGS HWY,W 11th ST,W 12th ST,EB,10/16/2012,1.7403626895,1.6020599913,1.3979400087,1.6334684556,1.278753601,1.4313637642,1.8260748027,2.214843848,2.4756711883,2.3909351071,2.2624510897,2.3344537512,2.3636119799,2.2944662262,2.3463529745,2.4216039269,2.4082399653,2.4232458739,2.4199557485,2.3031960574,2.2966651903,2.1367205672,2.0530784435,2.0211892991
15,19244,KINGS HWY,W 11th ST,W 12th ST,EB,10/17/2012,1.8692317197,1.591064607,1.2304489214,1.3010299957,1.414973348,1.5563025008,1.8633228601,2.2552725051,2.4248816366,2.414973348,2.318063335,2.3159703455,2.3384564936,2.3384564936,2.3654879849,2.45331834,2.372912003,2.4456042033,2.4199557485,2.357934847,2.3117538611,2.206825876,2.0644579892,1.9542425094
15,19244,KINGS HWY,W 11th ST,W 12th ST,EB,10/18/2012,1.8692317197,1.5185139399,1.3010299957,1.2304489214,1.3222192947,1.5440680444,1.9084850189,2.2455126678,2.4424797691,2.4065401804,2.2504200023,2.285557309,2.3222192947,2.264817823,2.3873898263,2.411619706,2.3710678623,2.4471580313,2.3404441148,2.3996737215,2.3324384599,2.220108088,2.1731862684,1.9493900066
15,19244,KINGS HWY,W 11th ST,W 12th ST,EB,10/19/2012,1.7923916895,1.7781512504,1.5185139399,1.414973348,1.414973348,1.5185139399,1.8573324964,2.2576785749,2.4048337166,2.3031960574,2.2900346114,2.2988530764,2.3201462861,2.3344537512,2.4014005408,2.4578818967,2.3802112417,2.4329692909,2.4248816366,2.3031960574,2.2278867046,2.1205739312,2.1072099696,1.9867717343
15,19244,KINGS HWY,W 11th ST,W 12th ST,EB,10/20/2012,2.0043213738,1.8750612634,1.748188027,1.6532125138,1.5682017241,1.5051499783,1.69019608,1.8325089127,1.9956351946,2.1818435879,2.2430380487,2.3283796034,2.3222192947,2.3521825181,2.357934847,2.372912003,2.278753601,2.3521825181,2.3344537512,2.3324384599,2.2174839442,2.220108088,2.206825876,2.1875207208
15,19244,KINGS HWY,W 11th ST,W 12th ST,EB,10/21/2012,2.0253058653,1.8195439355,1.7160033436,1.7242758696,1.6627578317,1.6334684556,1.4913616938,1.7075701761,1.9542425094,2.0934216852,2.1461280357,2.2552725051,2.2878017299,2.3654879849,2.3783979009,2.3996737215,2.3873898263,2.3443922737,2.3031960574,2.3074960379,2.3096301674,2.1271047984,2.0899051114,1.982271233
15,19244,KINGS HWY,W 11th ST,W 12th ST,EB,10/22/2012,1.7781512504,1.6434526765,1.4771212547,1.1461280357,1.1760912591,1.5051499783,1.8864907252,2.2304489214,2.4014005408,2.374748346,2.4563660331,2.3010299957,2.1846914308,2.3541084391,2.3053513694,2.4014005408,2.4166405073,2.4857214265,2.45331834,2.3654879849,2.2329961104,2.198657087,2.0681858617,1.9867717343
15,19244,KINGS HWY,W 11th ST,W 12th ST,WB,10/12/2012,1.9294189257,1.7558748557,1.591064607,1.5797835966,1.6127838567,1.6532125138,1.7923916895,2.4440447959,2.5646660643,2.4578818967,2.3979400087,2.45484486,2.3074960379,2.4742162641,2.5158738437,2.5198279938,2.5171958979,2.5763413502,2.5440680444,2.4668676204,2.3765769571,2.2833012287,2.1818435879,2.1931245984
15,19244,KINGS HWY,W 11th ST,W 12th ST,WB,10/13/2012,2.1335389084,1.9444826722,1.9444826722,1.6434526765,1.7923916895,1.6720978579,1.6989700043,1.9867717343,2.2624510897,2.357934847,2.4487063199,2.4885507165,2.5171958979,2.5538830266,2.4913616938,2.4871383755,2.5065050324,2.4871383755,2.5301996982,2.4871383755,2.4771212547,2.3802112417,2.3010299957,2.2833012287
15,19244,KINGS HWY,W 11th ST,W 12th ST,WB,10/14/2012,2.1367205672,2.0899051114,1.9138138524,1.7558748557,1.8388490907,1.6812412374,1.7923916895,1.903089987,2.1789769473,2.285557309,2.3304137733,2.45484486,2.436162647,2.4517864355,2.4785664956,2.4742162641,2.4440447959,2.42975228,2.4199557485,2.4313637642,2.383815366,2.2576785749,2.1903316982,2.1205739312
15,19244,KINGS HWY,W 11th ST,W 12th ST,WB,10/15/2012,2.0827853703,1.748188027,1.5440680444,1.4623979979,1.5051499783,1.5563025008,1.806179974,2.4082399653,2.5185139399,2.4132997641,2.3820170426,2.3909351071,2.436162647,2.4712917111,2.4712917111,2.4842998393,2.5051499783,2.5390760988,2.5198279938,2.434568904,2.3909351071,2.2504200023,2.2121876044,2.0681858617
15,19244,KINGS HWY,W 11th ST,W 12th ST,WB,10/16/2012,1.982271233,1.6989700043,1.4913616938,1.6989700043,1.7558748557,1.5051499783,1.7923916895,2.42975228,2.5289167003,2.4623979979,2.3424226808,2.3502480183,2.4048337166,2.4082399653,2.4517864355,2.4885507165,2.511883361,2.5224442335,2.5465426635,2.4329692909,2.3996737215,2.2878017299,2.2041199827,2.0492180227
15,19244,KINGS HWY,W 11th ST,W 12th ST,WB,10/17/2012,1.9395192526,1.7242758696,1.6020599913,1.4913616938,1.6812412374,1.7160033436,1.7708520116,2.411619706,2.5289167003,2.4232458739,2.3636119799,2.4487063199,2.3996737215,2.4742162641,2.4593924878,2.434568904,2.5276299009,2.559906625,2.532754379,2.411619706,2.3820170426,2.2988530764,2.2304489214,2.096910013
15,19244,KINGS HWY,W 11th ST,W 12th ST,WB,10/18/2012,1.9190780924,1.748188027,1.4913616938,1.361727836,1.4623979979,1.6232492904,1.8325089127,2.318063335,2.492760389,2.3979400087,2.3926969533,2.4065401804,2.4313637642,2.5037906831,2.411619706,2.4166405073,2.4899584794,2.559906625,2.57863921,2.4683473304,2.4424797691,2.318063335,2.3010299957,2.0755469614
15,19244,KINGS HWY,W 11th ST,W 12th ST,WB,10/19/2012,1.9542425094,1.7075701761,1.5563025008,1.4623979979,1.4771212547,1.4771212547,1.9138138524,2.372912003,2.5301996982,2.4502491083,2.3138672204,2.3909351071,2.4248816366,2.492760389,2.5211380837,2.525044807,2.5224442335,2.5809249757,2.549003262,2.4727564493,2.383815366,2.2878017299,2.1875207208,2.198657087
15,19244,KINGS HWY,W 11th ST,W 12th ST,WB,10/20/2012,2.1398790864,1.9637878273,1.9444826722,1.6627578317,1.7993405495,1.6989700043,1.7160033436,1.9956351946,2.264817823,2.3654879849,2.45484486,2.494154594,2.5224442335,2.5587085705,2.4969296481,2.492760389,2.511883361,2.492760389,2.53529412,2.492760389,2.4828735836,2.3873898263,2.3031960574,2.2922560714
15,19244,KINGS HWY,W 11th ST,W 12th ST,WB,10/21/2012,2.1430148003,2.1072099696,1.9294189257,1.7708520116,1.84509804,1.7075701761,1.7558748557,1.903089987,2.1846914308,2.2966651903,2.3404441148,2.4608978428,2.4424797691,2.4578818967,2.4842998393,2.480006943,2.4502491083,2.436162647,2.4265112614,2.4377505628,2.3891660844,2.260071388,2.1931245984,2.1271047984
15,19244,KINGS HWY,W 11th ST,W 12th ST,WB,10/22/2012,2.0899051114,1.7708520116,1.5563025008,1.5051499783,1.531478917,1.5563025008,1.8129133566,2.4132997641,2.5237464668,2.4216039269,2.3873898263,2.3961993471,2.1846914308,2.3541084391,2.3053513694,2.4014005408,2.4166405073,2.4857214265,2.45331834,2.3654879849,2.2329961104,2.198657087,2.0681858617,1.9867717343
16,19313,AVE U,W 10th ST,W 11th ST,EB,10/12/2012,1.7242758696,1.6127838567,1.5185139399,1.5051499783,1.3802112417,1.5185139399,1.8920946027,2.2304489214,2.2966651903,2.285557309,2.3283796034,2.3138672204,2.2833012287,2.2810333672,2.3783979009,2.3541084391,2.3364597338,2.2900346114,2.2922560714,2.2329961104,2.1303337685,2.0681858617,2.0492180227,1.9084850189
16,19313,AVE U,W 10th ST,W 11th ST,EB,10/13/2012,1.8808135923,1.591064607,1.531478917,1.6434526765,1.4771212547,1.361727836,1.6334684556,1.7634279936,2.0043213738,2.1760912591,2.2095150145,2.1903316982,2.348304863,2.3598354823,2.3502480183,2.361727836,2.3096301674,2.2329961104,2.348304863,2.2718416065,2.2041199827,2.096910013,2.0293837777,2.0530784435
16,19313,AVE U,W 10th ST,W 11th ST,EB,10/14/2012,2.0569048513,1.8976270913,1.6812412374,1.6812412374,1.5682017241,1.531478917,1.531478917,1.5051499783,1.8195439355,2.0644579892,2.1789769473,2.2121876044,2.264817823,2.3521825181,2.318063335,2.2922560714,2.1613680022,2.2380461031,2.1931245984,2.1398790864,2.1172712957,2,1.8633228601,1.7923916895
16,19313,AVE U,W 10th ST,W 11th ST,EB,10/15/2012,1.7781512504,1.5797835966,1.3222192947,1.4771212547,1.1139433523,1.5051499783,1.8260748027,2.2227164711,2.3053513694,2.2624510897,2.2253092817,2.2095150145,1.0413926852,1.4771212547,2.3201462861,2.3384564936,2.260071388,2.2430380487,2.1105897103,2.079181246,2.1583624921,1.982271233,1.7993405495,1.7634279936
16,19313,AVE U,W 10th ST,W 11th ST,EB,10/16/2012,1.6720978579,1.3222192947,1.3010299957,1.3979400087,1.4623979979,1.5797835966,1.9084850189,2.1522883444,2.3979400087,2.2966651903,2.1818435879,2.2304489214,2.1958996524,2.3159703455,2.3031960574,2.3117538611,2.3201462861,2.2504200023,2.2455126678,2.2278867046,2.1430148003,1.9867717343,1.8633228601,1.7923916895
16,19313,AVE U,W 10th ST,W 11th ST,EB,10/17/2012,1.7075701761,1.278753601,1.4913616938,1.2304489214,1.3010299957,1.5797835966,1.9190780924,2.1643528558,2.252853031,2.318063335,2.2355284469,2.2430380487,2.2764618042,2.2741578493,2.3424226808,2.3324384599,2.3222192947,2.2810333672,2.206825876,2.2552725051,2.0413926852,2.0606978404,1.84509804,1.7708520116
16,19313,AVE U,W 10th ST,W 11th ST,EB,10/18/2012,1.6127838567,1.5440680444,1.3010299957,1.278753601,1.3424226808,1.5440680444,1.8920946027,2.2278867046,2.2095150145,2.2764618042,2.2671717284,2.2504200023,2.2504200023,2.1613680022,2.3463529745,2.3654879849,2.3424226808,2.252853031,2.2833012287,2.2741578493,2.1958996524,2.0492180227,1.9731278536,1.8633228601
16,19313,AVE U,W 10th ST,W 11th ST,EB,10/19/2012,1.7634279936,1.531478917,1.3979400087,1.3979400087,1.2304489214,1.5185139399,1.8633228601,2.2013971243,2.2405492483,2.3324384599,2.2576785749,2.2430380487,2.1205739312,2.3242824553,2.2966651903,2.348304863,2.3944516808,2.5976951859,2.3344537512,2.3031960574,2.1522883444,2.0899051114,2.0293837777,1.9684829486
16,19313,AVE U,W 10th ST,W 11th ST,EB,10/20/2012,1.9395192526,1.8808135923,1.6232492904,1.5563025008,1.591064607,1.6812412374,1.531478917,1.7708520116,2.0681858617,2.2900346114,2.2810333672,2.3443922737,2.3263358609,2.3891660844,2.3765769571,2.3201462861,2.3765769571,2.3074960379,2.2576785749,2.206825876,2.1553360375,2.0606978404,2.0374264979,2.0043213738
16,19313,AVE U,W 10th ST,W 11th ST,EB,10/21/2012,1.9493900066,1.8129133566,1.7708520116,1.748188027,1.6627578317,1.4313637642,1.4313637642,1.591064607,1.8195439355,2.0718820073,2.1398790864,2.2095150145,2.3074960379,2.2966651903,2.3242824553,2.3344537512,2.2624510897,2.2718416065,2.1760912591,2.1818435879,2.1003705451,2.0569048513,1.9444826722,1.9242792861
16,19313,AVE U,W 10th ST,W 11th ST,WB,10/12/2012,1.7993405495,1.5797835966,1.5185139399,1.3979400087,1.1760912591,1.5185139399,1.7558748557,2.1583624921,2.252853031,2.2278867046,2.214843848,2.2695129442,2.278753601,2.3159703455,2.3891660844,2.3961993471,2.3692158574,2.3541084391,2.3521825181,2.3117538611,2.2695129442,2.1271047984,1.9395192526,1.9956351946
16,19313,AVE U,W 10th ST,W 11th ST,WB,10/13/2012,1.9542425094,1.806179974,1.6127838567,1.6532125138,1.6127838567,1.4623979979,1.5797835966,1.785329835,2,2.2624510897,2.2900346114,2.3074960379,2.3283796034,2.4014005408,2.4329692909,2.367355921,2.3304137733,2.3053513694,2.260071388,2.2624510897,2.206825876,2.1139433523,1.9493900066,2.0211892991
16,19313,AVE U,W 10th ST,W 11th ST,WB,10/14/2012,1.982271233,1.8920946027,1.7075701761,1.6627578317,1.5185139399,1.5051499783,1.3802112417,1.5563025008,1.9444826722,2.0492180227,2.1846914308,2.2479732664,2.3074960379,2.2833012287,2.3053513694,2.2966651903,2.3010299957,2.2278867046,2.260071388,2.2430380487,2.1553360375,2.0293837777,1.9731278536,1.9542425094
16,19313,AVE U,W 10th ST,W 11th ST,WB,10/15/2012,1.748188027,1.4771212547,1.3010299957,1.3222192947,1.3424226808,1.5051499783,1.7323937598,2.0827853703,2.2741578493,2.2227164711,2.1760912591,2.079181246,2.2304489214,2.2922560714,2.2718416065,2.3783979009,2.3502480183,2.357934847,2.2966651903,2.2013971243,2.214843848,2.0934216852,1.9084850189,1.8260748027
16,19313,AVE U,W 10th ST,W 11th ST,WB,10/16/2012,1.6232492904,1.3979400087,1.414973348,1.1461280357,1.1760912591,1.3802112417,1.785329835,2.096910013,2.2833012287,2.2405492483,2.2504200023,2.1846914308,2.2504200023,2.3117538611,2.285557309,2.3541084391,2.3304137733,2.3636119799,2.361727836,2.2455126678,2.1553360375,2.0334237555,1.9294189257,1.7923916895
16,19313,AVE U,W 10th ST,W 11th ST,WB,10/17/2012,1.6127838567,1.4313637642,1.4313637642,1.1461280357,1.1461280357,1.361727836,1.7781512504,2.1072099696,2.2988530764,2.198657087,2.2380461031,2.1731862684,2.1818435879,2.278753601,2.3364597338,2.3364597338,2.3096301674,2.3138672204,2.3344537512,2.3010299957,2.1643528558,2.1003705451,1.9084850189,1.7993405495
16,19313,AVE U,W 10th ST,W 11th ST,WB,10/18/2012,1.6232492904,1.4313637642,1.3222192947,1.0413926852,1.4471580313,1.3424226808,1.7075701761,2.1430148003,2.2966651903,2.1846914308,2.1522883444,2.2695129442,2.2922560714,2.2900346114,2.3404441148,2.3654879849,2.2988530764,2.374748346,2.3502480183,2.2944662262,2.214843848,2.0755469614,1.9542425094,1.7634279936
16,19313,AVE U,W 10th ST,W 11th ST,WB,10/19/2012,1.5682017241,1.531478917,1.5682017241,1.2552725051,1.1760912591,1.4471580313,1.806179974,2.1398790864,2.2810333672,2.1643528558,2.1903316982,2.260071388,2.2922560714,2.2718416065,2.3138672204,2.372912003,2.383815366,2.3873898263,2.3364597338,2.3010299957,2.264817823,2.1398790864,2.0334237555,1.9493900066
16,19313,AVE U,W 10th ST,W 11th ST,WB,10/20/2012,1.9444826722,1.7323937598,1.69019608,1.6020599913,1.5440680444,1.6627578317,1.7160033436,1.8573324964,2.0644579892,1.9777236053,2.2833012287,2.3404441148,2.3598354823,2.3765769571,2.3521825181,2.3324384599,2.3765769571,2.3654879849,2.3820170426,2.285557309,2.278753601,2.1271047984,1.9956351946,1.9731278536
16,19313,AVE U,W 10th ST,W 11th ST,WB,10/21/2012,1.9867717343,1.8512583487,1.748188027,1.6812412374,1.531478917,1.414973348,1.3802112417,1.5563025008,1.8864907252,2.0569048513,2.1760912591,2.2121876044,2.2624510897,2.3096301674,2.3117538611,2.278753601,2.2810333672,1.9395192526,2.1702617154,2.2041199827,2.1731862684,2.1367205672,1.9294189257,1.748188027
17,19437,BAY RIDGE PKWY,11TH AVE,12TH AVE,EB,10/19/2012,2.1492191127,1.9242792861,1.785329835,1.6627578317,1.6812412374,1.8388490907,2.2671717284,2.7134905431,2.7701152948,2.648360011,2.6532125138,2.6812412374,2.6893088591,2.7395723445,2.7759743311,2.8115750059,2.8075350281,2.8419848046,2.8375884382,2.8234742292,2.7315887652,2.6211762818,2.5693739096,2.4913616938
17,19437,BAY RIDGE PKWY,11TH AVE,12TH AVE,EB,10/20/2012,2.3765769571,2.2380461031,2.0128372247,2.0569048513,1.8976270913,1.8573324964,2.0128372247,2.2966651903,2.5658478187,2.5987905068,2.5797835966,2.6464037262,2.6812412374,2.7626785637,2.727541257,2.723455672,2.7458551952,2.7909884751,2.8041394323,2.7634279936,2.7331972651,2.640481437,2.6211762818,2.551449998
17,19437,BAY RIDGE PKWY,11TH AVE,12TH AVE,EB,10/21/2012,2.4216039269,2.2479732664,2.1003705451,1.9956351946,1.9242792861,1.7993405495,1.84509804,2.1583624921,2.3096301674,2.5440680444,2.5843312244,2.6503075231,2.711807229,2.7803173121,2.758154622,2.7331972651,2.7489628613,2.7543483357,2.7589118924,2.7218106152,2.6570558529,2.5622928645,2.436162647,2.3010299957
17,19437,BAY RIDGE PKWY,11TH AVE,12TH AVE,EB,10/22/2012,1.9493900066,1.7160033436,1.4771212547,1.4913616938,1.6334684556,1.8512583487,2.2741578493,2.767897616,2.7419390777,2.6283889301,2.6159500517,2.6739419986,2.6020599913,2.7331972651,2.8068580295,2.4082399653,2.1105897103,2.8375884382,2.8382192219,2.7450747916,2.640481437,2.45484486,2.3443922737,2.252853031
17,19437,BAY RIDGE PKWY,11TH AVE,12TH AVE,EB,10/23/2012,2.0293837777,1.8573324964,1.6127838567,1.278753601,1.6127838567,1.8573324964,2.3031960574,2.7723217067,2.7611758132,2.6618126855,2.652246341,2.6674529529,2.6730209071,2.727541257,2.7979596437,2.7759743311,2.8162413,2.8325089127,2.8426092396,2.7307822757,2.6444385895,2.525044807,2.42975228,2.260071388
17,19437,BAY RIDGE PKWY,11TH AVE,12TH AVE,EB,10/24/2012,1.982271233,1.8920946027,1.5682017241,1.3424226808,1.5051499783,1.785329835,2.3304137733,2.727541257,2.7201593034,2.6683859167,2.6637009254,2.6866362693,2.717670503,2.6998377259,2.7923916895,2.8169038394,2.8122446968,2.845718018,2.8363241157,2.7201593034,2.630427875,2.5263392774,2.4232458739,2.2430380487
17,19437,BAY RIDGE PKWY,11TH AVE,12TH AVE,EB,10/25/2012,2.0569048513,1.7403626895,1.7075701761,1.5682017241,1.4623979979,1.8920946027,2.2988530764,2.7315887652,2.7143297597,2.5943925504,2.69019608,2.6589648427,2.665580991,2.7058637123,2.7909884751,2.8082109729,2.8169038394,2.8591382973,2.8506462352,2.7888751158,2.678518379,2.5751878449,2.4578818967,2.3560258572
17,19437,BAY RIDGE PKWY,11TH AVE,12TH AVE,EB,10/26/2012,2.1553360375,2.0413926852,1.7708520116,1.5185139399,1.7075701761,1.8129133566,2.2624510897,2.6848453616,2.7909884751,2.648360011,2.6454222693,2.7259116323,2.665580991,2.7355988997,2.7520484478,2.773786445,2.7979596437,2.8299466959,2.8876173003,2.8432327781,2.7403626895,2.587710965,2.5809249757,2.4742162641
